pca_1,pca_2,cluster
1.6588249523040859,0.8432708215572947,2
0.34773205853486705,0.668659621189783,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
0.024732444410923517,0.6060769621766046,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-1.4462523037433868,0.11487985140727286,2
-0.3140953823867683,0.2124065756803291,2
-0.6267303446473109,-0.33546728656155905,2
